"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-08","2023","01","0.1115676331","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-09","2023","01","0.0694292267","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-10","2023","01","0.3287126735","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-11","2023","01","0.029267494","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-17","2023","01","0.0002830404","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-18","2023","01","0.0013691689","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-19","2023","01","0.0001749478","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-20","2023","01","0.0008946896","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-21","2023","01","0.0267025262","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-04","2023","01","4.68719E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-05","2023","01","0.1533401721","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-06","2023","01","0.3135092116","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-08","2023","01","0.0006371587","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-09","2023","01","2.34359E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-10","2023","01","2.34359E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-11","2023","01","6.67675E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-18","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-21","2023","01","0.1645389141","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-23","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-22","2023","01","0.0004903991","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-01","2023","01","0.0756243519","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-02","2023","01","0.4103841662","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-03","2023","01","0.0804376317","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-04","2023","01","0.1807249538","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-05","2023","01","0.7533889588","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-06","2023","01","0.0216735568","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-08","2023","01","0.0060793305","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-09","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-11","2023","01","9.43703E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-18","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-21","2023","01","-0.0048243205","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-23","2023","01","1.00405E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-01","2023","01","0.020598975","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-02","2023","01","0.2758664753","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-03","2023","01","0.0104603694","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-04","2023","01","0.0685808588","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-05","2023","01","0.0073445598","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-07","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-06","2023","01","8.42116E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-08","2023","01","0.0007408359","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-09","2023","01","6.6277E-6","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-11","2023","01","0.021203963","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-12","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-13","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-15","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-18","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-21","2023","01","-0.0022665434","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-23","2023","01","0.0001956355","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2023-01-24","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-01","2023","01","0.0022387332","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-04","2023","01","0.0713829243","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-05","2023","01","0.0829756112","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-06","2023","01","1.02009E-5","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-07","2023","01","0.0162962008","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-08","2023","01","0.0144114205","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-09","2023","01","0.0027409976","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-10","2023","01","0.0013493503","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-11","2023","01","0.007028684","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-12","2023","01","0.0102988502","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-13","2023","01","0.0005836481","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-15","2023","01","0.0034737705","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-17","2023","01","0.0042842401","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-18","2023","01","0.0006393789","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-19","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-20","2023","01","7.16374E-5","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-21","2023","01","0.1960914999","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-23","2023","01","0.0150193475","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-22","2023","01","0.0046798844","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2023-01-24","2023","01","0.0123272053","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-01","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-03","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-05","2023","01","0.0002258567","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-07","2023","01","0.0004540355","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-06","2023","01","0.0344767251","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-08","2023","01","2.96445E-5","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-09","2023","01","0.1296157809","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-10","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-11","2023","01","0.0001130783","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-12","2023","01","0.0036717208","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-13","2023","01","0.0628256637","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-14","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-15","2023","01","0.022962835","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-17","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-18","2023","01","0.0009248748","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-19","2023","01","5.70377E-5","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-20","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-21","2023","01","0.0384485029","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-23","2023","01","0.1850440498","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-22","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Pamba and others","2023-01-24","2023","01","1.9718210925","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-01","2023","01","1.85484E-5","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-02","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-03","2023","01","0.0117207455","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-04","2023","01","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-05","2023","01","0.0301499098","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-06","2023","01","0.1449148294","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-07","2023","01","0.0073957551","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-08","2023","01","0.415375328","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-01-09","2023","01","0.0621710239","NRSC VIC MODEL"
