"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"Cauvery Basin","Cauvery Middle","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-20","2022","12","0.0068195893","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-21","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-22","2022","12","4.22654E-5","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-24","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-25","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-26","2022","12","5.4177888561","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-27","2022","12","2.1956668014","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Middle","2022-12-28","2022","12","1.1794379724","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-01","2022","12","0.0148626094","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-02","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-03","2022","12","0.5606266526","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-04","2022","12","0.0006572136","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-05","2022","12","0.0148308221","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-06","2022","12","0.3828949283","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-07","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-10","2022","12","1.0407412304","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-09","2022","12","1.3959956402","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-11","2022","12","2.7606684068","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-12","2022","12","4.1603052625","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-13","2022","12","4.8720256178","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-14","2022","12","7.2552647644","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-15","2022","12","0.0716965872","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-16","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-20","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-21","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-22","2022","12","0.000185724","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-23","2022","12","6.71616E-5","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-24","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-25","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-26","2022","12","0.039418069","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"Cauvery Basin","Cauvery Upper","2022-12-28","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-01","2022","12","0.0010948635","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-02","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-03","2022","12","0.814983819","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-04","2022","12","0.1437803542","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-05","2022","12","0.0195589505","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-06","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-07","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-09","2022","12","1.7685917025","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-10","2022","12","7.2447278525","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-11","2022","12","10.0654196456","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-12","2022","12","0.4438086242","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-13","2022","12","0.3392737273","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-14","2022","12","0.026106467","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-15","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-16","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-20","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-21","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-22","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-24","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-26","2022","12","8.71781E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-25","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between Godavari and krishna","2022-12-28","2022","12","0.016904245","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-01","2022","12","7.44009E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-02","2022","12","0.000232866","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-03","2022","12","0.0004658996","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-04","2022","12","0.0070729757","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-05","2022","12","0.0001602666","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-06","2022","12","0.0003435572","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-07","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-09","2022","12","0.44328414","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-10","2022","12","17.0431388109","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-11","2022","12","37.712484578","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-12","2022","12","20.6591953561","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-13","2022","12","14.822776651","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-14","2022","12","0.5395235677","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-15","2022","12","0.0033737158","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-16","2022","12","0.0003092593","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-18","2022","12","0.0356415352","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-20","2022","12","0.0005287608","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-21","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-22","2022","12","0.000218312","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-24","2022","12","6.67675E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-23","2022","12","9.02035E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-26","2022","12","1.2673139214","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-25","2022","12","6.67675E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-27","2022","12","0.1192102166","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","East flowing rivers between krishna and Pennar","2022-12-28","2022","12","2.85758E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-01","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-02","2022","12","0.0232879486","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-03","2022","12","0.0484849995","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-04","2022","12","0.1294869912","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-05","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-06","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-07","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-09","2022","12","0.3949965019","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-10","2022","12","10.5122424387","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-11","2022","12","3.6941974833","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-12","2022","12","4.9306227534","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-13","2022","12","0.1122505181","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-14","2022","12","0.0008943732","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-15","2022","12","0.0113770211","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-16","2022","12","2.34658E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-20","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-21","2022","12","6.72596E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-22","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-24","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-26","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-25","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Nagvati and other","2022-12-28","2022","12","3.55185E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-01","2022","12","0.0004958501","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-02","2022","12","0.0005360588","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-03","2022","12","0.0004028422","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-04","2022","12","3.23271E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-05","2022","12","3.08365E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-06","2022","12","8.01352E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-07","2022","12","0.0035738618","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-09","2022","12","0.003196605","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-10","2022","12","7.0119450453","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-11","2022","12","0.8540646792","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-12","2022","12","0.1673925177","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-13","2022","12","0.0056576662","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-14","2022","12","0.0264597745","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-15","2022","12","2.33042E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-16","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-17","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-18","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-19","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-20","2022","12","4.12962E-5","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-21","2022","12","4.6608E-6","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-22","2022","12","1.071E-6","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-24","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-23","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-26","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-25","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-27","2022","12","NA","NRSC VIC MODEL"
"East flowing rivers between Mahanadi and Pennar Basin","Vamsadhara and other","2022-12-28","2022","12","0.0007874809","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2022-12-01","2022","12","1.2818496465","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2022-12-02","2022","12","1.1422858669","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Palar and other","2022-12-03","2022","12","0.0319965125","NRSC VIC MODEL"
