"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Delhi","North East","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-22","1946","12","0.735475183","IMD GRID MODEL"
"Delhi","North East","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-23","1946","12","4.49616909","IMD GRID MODEL"
"Delhi","North East","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-27","1946","12","0.550963044","IMD GRID MODEL"
"Delhi","North East","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Delhi","North East","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-22","1946","12","2.390261957","IMD GRID MODEL"
"Delhi","North West","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-23","1946","12","0.773953956","IMD GRID MODEL"
"Delhi","North West","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-27","1946","12","0.26707185","IMD GRID MODEL"
"Delhi","North West","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Delhi","North West","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-22","1946","12","0.735475183","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-23","1946","12","4.49616909","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-27","1946","12","0.550963044","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Delhi","Shahdara","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-23","1946","12","3.299387455","IMD GRID MODEL"
"Delhi","South East","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-27","1946","12","0.415977448","IMD GRID MODEL"
"Delhi","South East","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Delhi","South East","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-22","1946","12","0.283036828","IMD GRID MODEL"
"Delhi","South West","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-23","1946","12","0.635650077","IMD GRID MODEL"
"Delhi","South West","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-27","1946","12","0.021534924","IMD GRID MODEL"
"Delhi","South West","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Delhi","South West","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-13","1946","12","0.065969172","IMD GRID MODEL"
"Goa","North Goa","1946-12-14","1946","12","0.181230438","IMD GRID MODEL"
"Goa","North Goa","1946-12-16","1946","12","0.786195788","IMD GRID MODEL"
"Goa","North Goa","1946-12-15","1946","12","1.414156353","IMD GRID MODEL"
"Goa","North Goa","1946-12-17","1946","12","0.890703779","IMD GRID MODEL"
"Goa","North Goa","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-19","1946","12","0.150514895","IMD GRID MODEL"
"Goa","North Goa","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Goa","North Goa","1946-12-26","1946","12","9.477294904","IMD GRID MODEL"
"Goa","North Goa","1946-12-27","1946","12","0.321953374","IMD GRID MODEL"
"Goa","North Goa","1946-12-28","1946","12","0.248252759","IMD GRID MODEL"
"Goa","North Goa","1946-12-29","1946","12","9.082801597","IMD GRID MODEL"
"Goa","North Goa","1946-12-30","1946","12","4.297774782","IMD GRID MODEL"
"Goa","North Goa","1946-12-31","1946","12","2.903527562","IMD GRID MODEL"
"Goa","South Goa","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-13","1946","12","0.266716957","IMD GRID MODEL"
"Goa","South Goa","1946-12-14","1946","12","0.037173137","IMD GRID MODEL"
"Goa","South Goa","1946-12-16","1946","12","1.468535883","IMD GRID MODEL"
"Goa","South Goa","1946-12-15","1946","12","9.64670314","IMD GRID MODEL"
"Goa","South Goa","1946-12-17","1946","12","0.301102425","IMD GRID MODEL"
"Goa","South Goa","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-26","1946","12","19.6363191","IMD GRID MODEL"
"Goa","South Goa","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Goa","South Goa","1946-12-28","1946","12","0.151066698","IMD GRID MODEL"
"Goa","South Goa","1946-12-29","1946","12","0.860982786","IMD GRID MODEL"
"Goa","South Goa","1946-12-30","1946","12","0.967141526","IMD GRID MODEL"
"Goa","South Goa","1946-12-31","1946","12","5.895704258","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-24","1946","12","0.27987056","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-26","1946","12","0.057452009","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Gujarat","Ahmadabad","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Gujarat","Amreli","1946-12-22","1946","12","NA","IMD GRID MODEL"
